state_ut,district,year,murder,rape,robbery,theft,riots,cheating,dowry_deaths
PUNJAB,JALANDHAR,2004,74,31,6,254,0,364,14
PUNJAB,KAPURTHALA,2004,22,12,1,62,0,166,5
PUNJAB,KHANNA,2004,20,8,3,65,0,24,4
PUNJAB,LUDHIANA,2004,53,48,8,369,0,333,5
PUNJAB,MAJITHA,2004,34,14,5,58,0,58,4
PUNJAB,MANSA,2004,28,8,2,32,0,61,3
PUNJAB,MOGA,2004,35,11,0,61,0,68,7
PUNJAB,MUKTSAR,2004,16,7,1,56,0,53,1
PUNJAB,NAWAN SHAHR,2004,23,14,11,108,0,60,3
PUNJAB,PATIALA,2004,49,20,10,304,0,289,9
PUNJAB,ROPAR,2004,25,8,1,137,0,92,0
PUNJAB,SANGRUR,2004,44,21,7,111,0,141,3
PUNJAB,TARN TARAN,2004,42,14,5,44,0,45,10
RAJASTHAN,AJMER,2004,41,48,47,817,60,347,8
RAJASTHAN,ALWAR,2004,60,43,31,1138,85,327,30
RAJASTHAN,BANSWARA,2004,26,20,9,92,142,49,7
RAJASTHAN,BARAN,2004,35,50,11,283,25,119,3
RAJASTHAN,BARMER,2004,15,14,7,194,28,138,9
RAJASTHAN,BHARATPUR,2004,92,44,26,821,3,322,16
RAJASTHAN,BHILWARA,2004,37,44,55,846,186,383,11
RAJASTHAN,BIKANER,2004,52,41,8,513,1,292,23
RAJASTHAN,BUNDI,2004,17,47,17,366,88,128,4
RAJASTHAN,CHITTORGARH,2004,51,67,40,673,138,284,7
RAJASTHAN,CHURU,2004,32,15,1,204,34,219,7
RAJASTHAN,DAUSA,2004,30,14,5,479,87,172,14
RAJASTHAN,DHOLPUR,2004,32,31,22,278,65,92,12
RAJASTHAN,DUNGARPUR,2004,26,17,13,76,132,35,5
RAJASTHAN,G.R.P.,2004,3,1,3,554,8,6,1
RAJASTHAN,GANGANAGAR,2004,58,50,12,480,20,532,20
RAJASTHAN,HANUMANGARH,2004,49,38,15,336,11,319,12
RAJASTHAN,JAIPUR,2004,83,81,63,4032,821,1581,39
RAJASTHAN,JAISALMER,2004,5,2,0,156,20,17,3
RAJASTHAN,JALORE,2004,30,5,8,124,11,82,8
RAJASTHAN,JHALAWAR,2004,46,40,38,438,90,78,4
RAJASTHAN,JHUNJHUNU,2004,32,26,8,330,86,169,14
RAJASTHAN,JODHPUR,2004,49,19,23,1200,77,570,15
RAJASTHAN,KARAULI,2004,26,45,14,339,3,119,11
RAJASTHAN,KOTA,2004,47,42,50,1201,59,409,10
RAJASTHAN,NAGAUR,2004,54,25,7,400,20,209,16
RAJASTHAN,PALI,2004,42,31,19,453,39,221,12
RAJASTHAN,RAJSAMAND,2004,18,7,7,165,58,113,3
RAJASTHAN,SAWAI MADHOPUR,2004,22,28,6,377,4,156,13
RAJASTHAN,SIKAR,2004,39,18,6,353,239,165,17
RAJASTHAN,SIROHI,2004,44,14,18,188,40,91,6
RAJASTHAN,TONK,2004,27,14,9,318,127,152,5
RAJASTHAN,UDAIPUR,2004,59,57,75,618,294,437,14
SIKKIM,EAST,2004,4,1,4,58,22,15,0
SIKKIM,NORTH,2004,3,0,0,0,2,1,0
SIKKIM,SOUTH,2004,4,2,0,11,15,4,0
SIKKIM,WEST,2004,5,0,1,4,37,2,0
TAMIL NADU,CHENGAI,2004,79,33,26,991,87,104,32
TAMIL NADU,CHENNAI,2004,67,30,47,3263,33,359,23
TAMIL NADU,CHENNAI RLY.,2004,1,0,5,222,7,9,1
TAMIL NADU,COIMBATORE RURAL,2004,64,23,31,1171,295,100,7
TAMIL NADU,COIMBATORE URBAN,2004,17,4,17,1064,194,66,4
TAMIL NADU,CUDDALORE,2004,55,18,17,474,223,22,6
TAMIL NADU,DHARMAPURI,2004,39,22,10,163,173,38,2
TAMIL NADU,DINDIGUL,2004,52,18,20,504,35,56,7
TAMIL NADU,ERODE,2004,59,13,20,666,24,149,7
TAMIL NADU,KANCHIPURAM,2004,48,17,9,376,76,5,5
TAMIL NADU,KANYAKUMARI,2004,30,3,7,314,4,46,0
TAMIL NADU,KARUR,2004,19,4,6,212,26,11,3
TAMIL NADU,KRISHNAGIRI,2004,46,9,9,292,170,70,8
TAMIL NADU,MADURAI RURAL,2004,57,29,35,526,102,68,7
TAMIL NADU,MADURAI URBAN,2004,16,8,18,529,71,143,5
TAMIL NADU,NAGAPATTINAM,2004,32,9,3,265,44,24,5
TAMIL NADU,NAMAKKAL,2004,31,7,3,196,87,29,8
TAMIL NADU,NILGIRIS,2004,14,14,6,150,26,14,2
TAMIL NADU,PERAMBALUR,2004,33,15,8,162,56,25,4
TAMIL NADU,PUDUKOTTAI,2004,30,11,5,219,161,39,2
TAMIL NADU,RAMNATHAPURAM,2004,37,10,6,209,122,26,2
TAMIL NADU,SALEM RURAL,2004,73,56,28,245,160,113,12
TAMIL NADU,SALEM URBAN,2004,22,11,3,258,12,42,9
TAMIL NADU,SIVAGANGAI,2004,29,13,7,308,31,31,7
TAMIL NADU,THANJAVUR,2004,48,12,10,475,111,21,5
TAMIL NADU,THENI,2004,31,5,8,287,93,56,1
TAMIL NADU,THIRUNELVELI RURAL,2004,63,30,13,460,4,34,5
TAMIL NADU,THIRUNELVELI URBAN,2004,19,3,7,161,12,26,2
TAMIL NADU,THIRUVALLUR,2004,20,16,5,195,97,10,14
TAMIL NADU,THIRUVANNAMALAI,2004,30,27,9,394,172,30,3
TAMIL NADU,THIRUVARUR,2004,24,7,2,215,55,12,2
TAMIL NADU,THOOTHUGUDI,2004,59,35,15,516,6,74,2
TAMIL NADU,TRICHY RLY.,2004,0,0,3,66,3,3,0
TAMIL NADU,TRICHY RURAL,2004,58,16,5,157,71,35,5
TAMIL NADU,TRICHY URBAN,2004,13,0,1,374,5,49,4
TAMIL NADU,VELLORE,2004,60,17,6,575,244,66,6
TAMIL NADU,VILLUPURAM,2004,68,55,21,390,275,30,5
TAMIL NADU,VIRUDHUNAGAR,2004,36,18,13,486,66,86,3
TRIPURA,DHALAI,2004,24,15,7,30,35,3,1
TRIPURA,NORTH,2004,26,46,14,56,25,2,0
TRIPURA,SOUTH,2004,42,51,12,63,30,22,8
TRIPURA,WEST,2004,97,48,13,111,58,7,11
UTTAR PRADESH,AGRA,2004,125,32,61,1053,217,174,70
UTTAR PRADESH,ALIGARH,2004,193,58,111,804,192,148,36
UTTAR PRADESH,ALLAHABAD,2004,144,23,55,579,174,155,57
UTTAR PRADESH,AMBEDKAR NAGAR,2004,37,10,28,108,20,20,4
UTTAR PRADESH,AURAIYA,2004,47,4,10,56,22,18,20
UTTAR PRADESH,AZAMGARH,2004,110,16,90,141,109,69,27
UTTAR PRADESH,BADAUN,2004,212,35,60,262,39,33,50
UTTAR PRADESH,BAGHPAT,2004,85,11,33,118,32,32,16
UTTAR PRADESH,BAHRAICH,2004,45,16,12,126,29,40,16
UTTAR PRADESH,BALLIA,2004,49,6,12,135,75,45,11
UTTAR PRADESH,BALRAMPUR,2004,22,5,2,28,9,22,3
UTTAR PRADESH,BANDA,2004,66,21,16,96,21,29,27
UTTAR PRADESH,BARABANKI,2004,49,25,19,211,39,33,25
UTTAR PRADESH,BAREILLY,2004,214,41,97,609,113,187,44
UTTAR PRADESH,BASTI,2004,34,7,12,136,35,25,17
UTTAR PRADESH,BIJNOR,2004,86,25,26,211,55,92,21
UTTAR PRADESH,BULANDSHAHAR,2004,199,40,78,411,74,60,36
UTTAR PRADESH,CHANDOLI,2004,23,5,14,54,12,13,10
UTTAR PRADESH,CHITRAKOOT DHAM,2004,25,10,1,25,7,5,8
UTTAR PRADESH,DEORIA,2004,44,12,16,86,78,19,16
UTTAR PRADESH,ETAH,2004,148,26,40,224,67,52,47
UTTAR PRADESH,ETAWAH,2004,71,9,27,114,29,27,13
UTTAR PRADESH,FAIZABAD,2004,50,12,15,131,28,8,14
UTTAR PRADESH,FATEHGARH,2004,89,10,34,80,21,35,21
UTTAR PRADESH,FATEHPUR,2004,87,10,14,89,7,27,23
UTTAR PRADESH,FIROZABAD,2004,123,10,70,411,65,42,48
UTTAR PRADESH,G.R.P.,2004,15,2,40,1966,8,42,0
UTTAR PRADESH,GAUTAMBUDH NAGAR,2004,63,20,39,826,45,89,14
UTTAR PRADESH,GHAZIABAD,2004,190,25,65,1523,65,174,35
UTTAR PRADESH,GHAZIPUR,2004,61,4,25,101,52,7,17
UTTAR PRADESH,GONDA,2004,52,14,11,120,30,29,15
UTTAR PRADESH,GORAKHPUR,2004,98,24,47,357,115,84,25
UTTAR PRADESH,HAMIRPUR,2004,50,12,12,55,13,9,16
UTTAR PRADESH,HARDOI,2004,116,37,35,229,19,43,44
UTTAR PRADESH,HATHRAS,2004,66,16,56,228,99,43,24
UTTAR PRADESH,J.P.NAGAR,2004,76,27,44,111,44,38,6
UTTAR PRADESH,JALAUN,2004,88,7,21,125,23,23,28
UTTAR PRADESH,JAUNPUR,2004,53,19,40,160,55,73,29
UTTAR PRADESH,JHANSI,2004,70,16,19,158,46,42,25
UTTAR PRADESH,KANNAUJ,2004,66,5,19,69,26,36,22
UTTAR PRADESH,KANPUR DEHAT,2004,46,13,12,141,48,37,25
UTTAR PRADESH,KANPUR NAGAR,2004,149,20,62,938,96,211,46
UTTAR PRADESH,KAUSHAMBI,2004,65,14,17,74,9,18,19
UTTAR PRADESH,KHIRI,2004,113,43,34,350,58,93,58
UTTAR PRADESH,KUSHI NAGAR,2004,46,13,23,107,77,35,21
UTTAR PRADESH,LALITPUR,2004,16,4,2,54,19,7,6
UTTAR PRADESH,LUCKNOW,2004,173,46,109,2279,150,325,48
UTTAR PRADESH,MAHARAJGANJ,2004,25,8,7,39,27,14,8
UTTAR PRADESH,MAHOBA,2004,36,6,4,29,6,10,5
UTTAR PRADESH,MAINPURI,2004,127,8,47,176,64,39,35
UTTAR PRADESH,MATHURA,2004,96,24,51,388,80,76,22
UTTAR PRADESH,MAU,2004,42,3,27,92,69,16,9
UTTAR PRADESH,MEERUT,2004,225,33,146,1192,131,128,19
UTTAR PRADESH,MIRZAPUR,2004,36,12,24,80,23,30,20
UTTAR PRADESH,MORADABAD,2004,194,57,89,527,89,148,27
UTTAR PRADESH,MUZAFFARNAGAR,2004,253,44,93,563,91,88,23
UTTAR PRADESH,PILIBHIT,2004,74,28,27,165,37,83,21
UTTAR PRADESH,PRATAPGARH,2004,63,18,18,177,75,39,22
UTTAR PRADESH,RAIBAREILLY,2004,74,42,26,220,52,50,23
UTTAR PRADESH,RAMPUR,2004,74,22,23,225,38,99,14
UTTAR PRADESH,SAHARANPUR,2004,93,22,47,477,84,154,19
UTTAR PRADESH,SANT KABIRNAGAR,2004,19,6,6,50,40,11,4
UTTAR PRADESH,SHAHJAHANPUR,2004,137,31,48,216,34,55,41
UTTAR PRADESH,SHRAWASTI,2004,17,4,6,32,11,13,6
UTTAR PRADESH,SIDHARTHNAGAR,2004,23,10,8,91,25,33,16
UTTAR PRADESH,SITAPUR,2004,152,72,73,460,97,81,71
UTTAR PRADESH,SONBHADRA,2004,34,6,6,52,18,27,11
UTTAR PRADESH,ST.RAVIDASNAGAR,2004,21,3,21,63,29,18,13
UTTAR PRADESH,SULTANPUR,2004,59,18,32,220,18,34,17
UTTAR PRADESH,UNNAO,2004,123,45,36,151,59,24,29
UTTAR PRADESH,VARANASI,2004,80,15,56,570,52,46,30
UTTARAKHAND,ALMORA,2004,10,1,6,27,9,3,7
UTTARAKHAND,BAGESHWAR,2004,4,5,4,6,1,2,4
UTTARAKHAND,CHAMOLI,2004,5,4,1,13,14,10,1
UTTARAKHAND,CHAMPAWAT,2004,6,2,1,8,2,4,0
UTTARAKHAND,DEHRADUN,2004,42,21,24,426,78,144,6
UTTARAKHAND,HARIDWAR,2004,56,33,41,401,87,97,10
UTTARAKHAND,NAINITAL,2004,43,6,23,219,29,21,6
UTTARAKHAND,PAURI GARHWAL,2004,19,6,7,47,28,10,7
UTTARAKHAND,PITHORAGARH,2004,5,9,7,21,15,5,8
UTTARAKHAND,RUDRA PRAYAG,2004,4,4,4,6,23,4,6
UTTARAKHAND,TEHRI GARHWAL,2004,11,4,0,33,14,10,4
UTTARAKHAND,UDHAMSINGH NAGAR,2004,53,15,47,359,127,55,21
UTTARAKHAND,UTTARKASHI,2004,4,5,0,31,17,7,2
WEST BENGAL,24 PARGANAS NORTH,2004,177,176,72,2196,208,130,55
WEST BENGAL,24 PARGANAS SOUTH,2004,130,122,33,1597,231,114,43
WEST BENGAL,ASANSOL,2004,28,9,7,112,62,13,7
WEST BENGAL,BANKURA,2004,37,49,21,374,60,14,22
WEST BENGAL,BIRBHUM,2004,51,58,16,221,187,27,9
WEST BENGAL,BURDWAN,2004,110,92,22,382,209,62,40
WEST BENGAL,COOCHBEHAR,2004,20,92,3,151,15,13,6
WEST BENGAL,DAKSHIN DINAJPUR,2004,16,33,3,85,24,2,8
WEST BENGAL,DARJEELING,2004,43,21,5,393,19,12,8
WEST BENGAL,HOOGHLY,2004,82,56,39,645,399,46,23
WEST BENGAL,HOWRAH,2004,31,21,13,206,98,68,15
WEST BENGAL,HOWRAH CITY,2004,30,15,22,402,33,102,5
WEST BENGAL,HOWRAH G.R.P.,2004,10,1,5,275,12,13,0
WEST BENGAL,JALPAIGURI,2004,118,83,14,661,37,2,8
WEST BENGAL,KHARAGPUR G.R.P.,2004,8,0,5,115,3,3,0
WEST BENGAL,KOLKATA,2004,37,27,117,3695,227,922,10
WEST BENGAL,MALDA,2004,63,97,17,363,43,7,4
WEST BENGAL,MURSHIDABAD,2004,111,197,23,429,173,21,32
WEST BENGAL,NADIA,2004,99,108,14,757,168,6,30
WEST BENGAL,PASCHIM MIDNAPUR,2004,81,74,30,437,212,38,16
WEST BENGAL,PURAB MIDNAPUR,2004,50,49,15,217,201,23,36
WEST BENGAL,PURULIA,2004,40,43,14,145,44,30,8
WEST BENGAL,SEALDAH G.R.P.,2004,14,5,14,279,8,4,0
WEST BENGAL,SILIGURI G.R.P.,2004,3,0,3,81,1,1,2
WEST BENGAL,UTTAR DINAJPUR,2004,36,47,8,247,17,13,9
A & N ISLANDS,ANDAMAN,2004,13,10,3,100,9,11,0
A & N ISLANDS,NICOBAR,2004,2,0,0,3,0,1,0
CHANDIGARH,CHANDIGARH,2004,22,19,6,1459,43,135,6
D & N HAVELI,D and N HAVELI,2004,11,7,2,53,17,22,0
DAMAN & DIU,DAMAN,2004,2,1,1,27,19,4,0
DAMAN & DIU,DIU,2004,1,0,0,0,0,1,0
DELHI UT,CENTRAL,2004,16,27,18,1324,8,140,1
DELHI UT,EAST,2004,52,62,52,2275,6,141,13
DELHI UT,G.R.P.(RLY),2004,6,5,6,1071,0,17,2
DELHI UT,I.G.I. AIRPORT,2004,1,1,6,88,2,466,0
DELHI UT,NEW DELHI,2004,6,8,9,1166,2,319,1
DELHI UT,NORTH,2004,25,23,30,1155,6,115,6
DELHI UT,NORTH EAST,2004,54,67,65,1033,4,105,18
DELHI UT,NORTH WEST,2004,129,124,120,2594,11,182,29
DELHI UT,S.T.F.,2004,1,1,0,2,0,37,0
DELHI UT,SOUTH,2004,80,96,54,4000,10,417,21
DELHI UT,SOUTH WEST,2004,44,79,51,1774,13,227,11
DELHI UT,WEST,2004,67,58,50,2512,5,156,24
LAKSHADWEEP,LAKSHADWEEP,2004,0,0,0,5,37,0,0
PUDUCHERRY,PONDICHERRY,2004,25,4,1,634,147,35,6
ANDHRA PRADESH,ADILABAD,2005,108,53,20,329,68,173,21
ANDHRA PRADESH,ANANTAPUR,2005,172,16,21,439,102,96,12
ANDHRA PRADESH,CHITTOOR,2005,105,35,24,1269,87,222,9
ANDHRA PRADESH,CUDDAPAH,2005,96,21,11,297,66,114,7
ANDHRA PRADESH,CYBERABAD,2005,150,44,95,2287,44,950,34
ANDHRA PRADESH,EAST GODAVARI,2005,110,27,28,1286,98,265,15
ANDHRA PRADESH,GUNTAKAL RLY.,2005,12,0,4,129,1,5,4
ANDHRA PRADESH,GUNTUR,2005,165,55,35,1266,110,412,16
ANDHRA PRADESH,HYDERABAD CITY,2005,108,67,125,5022,96,1880,27
ANDHRA PRADESH,KARIMNAGAR,2005,164,84,37,740,174,630,52
ANDHRA PRADESH,KHAMMAM,2005,110,21,25,567,151,166,14
ANDHRA PRADESH,KRISHNA,2005,69,27,17,653,44,202,11
ANDHRA PRADESH,KURNOOL,2005,140,29,16,373,125,242,9
ANDHRA PRADESH,MAHABOOBNAGAR,2005,212,62,43,575,112,107,17
ANDHRA PRADESH,MEDAK,2005,133,36,24,424,32,108,28
ANDHRA PRADESH,NALGONDA,2005,138,49,37,480,102,243,30
ANDHRA PRADESH,NELLORE,2005,86,33,26,759,66,166,11
ANDHRA PRADESH,NIZAMABAD,2005,88,26,41,494,49,183,16
ANDHRA PRADESH,PRAKASHAM,2005,106,27,19,406,56,188,7
ANDHRA PRADESH,RANGA REDDY,2005,62,15,9,160,23,51,22
ANDHRA PRADESH,SECUNDERABAD RLY.,2005,11,0,2,407,0,6,2
ANDHRA PRADESH,SRIKAKULAM,2005,36,15,11,211,18,58,9
ANDHRA PRADESH,VIJAYAWADA,2005,41,32,31,1724,9,443,8
ANDHRA PRADESH,VIJAYAWADA RLY.,2005,5,0,0,261,0,3,0
ANDHRA PRADESH,VISAKHA RURAL,2005,55,18,12,162,47,47,7
ANDHRA PRADESH,VISAKHAPATNAM,2005,27,28,19,987,31,279,2
ANDHRA PRADESH,VIZIANAGARAM,2005,43,12,6,217,12,58,7
ANDHRA PRADESH,WARANGAL,2005,117,34,29,650,249,300,29
ANDHRA PRADESH,WEST GODAVARI,2005,81,69,27,1204,54,312,17
ARUNACHAL PRADESH,CHANGLANG,2005,9,2,4,25,0,0,0
ARUNACHAL PRADESH,DIBANG VALLEY,2005,4,0,1,37,0,0,0
ARUNACHAL PRADESH,K/KUMEY,2005,4,1,0,8,0,2,0
ARUNACHAL PRADESH,KAMENG EAST,2005,4,2,3,18,0,1,0
ARUNACHAL PRADESH,KAMENG WEST,2005,6,0,4,25,0,2,0
ARUNACHAL PRADESH,LOHIT,2005,14,3,5,22,0,2,0
ARUNACHAL PRADESH,PAPUM PARE,2005,10,6,16,180,11,10,0
ARUNACHAL PRADESH,SIANG EAST,2005,3,13,19,66,2,5,0
ARUNACHAL PRADESH,SIANG UPPER,2005,5,2,0,16,0,2,0
ARUNACHAL PRADESH,SIANG WEST,2005,4,3,6,51,4,2,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2005,5,0,4,12,0,0,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2005,4,2,10,28,5,2,0
ARUNACHAL PRADESH,TAWANG,2005,2,1,1,18,0,0,0
ARUNACHAL PRADESH,TIRAP,2005,3,0,3,17,1,0,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2005,4,0,1,8,0,0,0
ASSAM,BARPETA,2005,38,56,17,137,178,20,8
ASSAM,BASKA,2005,21,9,8,32,6,3,0
ASSAM,BONGAIGAON,2005,19,38,6,80,32,9,3
ASSAM,C.I.D.,2005,0,0,0,0,0,7,0
ASSAM,CACHAR,2005,51,51,20,406,377,72,4
ASSAM,CHIRANG,2005,17,17,3,22,6,3,7
ASSAM,DARRANG,2005,25,47,8,105,20,14,4
ASSAM,DHEMAJI,2005,20,52,9,121,22,18,4
ASSAM,DHUBRI,2005,40,101,10,145,571,65,10
ASSAM,DIBRUGARH,2005,113,57,23,402,38,44,4
ASSAM,G.R.P.,2005,4,2,5,105,9,3,0
ASSAM,GOALPARA,2005,31,40,12,127,93,10,3
ASSAM,GOLAGHAT,2005,61,54,28,261,0,55,0
ASSAM,GUWAHATI CITY,2005,39,38,96,1389,60,172,6
ASSAM,HAILAKANDI,2005,18,18,6,66,134,20,1
ASSAM,JORHAT,2005,51,29,10,195,17,19,0
ASSAM,KAMRUP,2005,31,73,13,210,70,27,0
ASSAM,KARBI ANGLONG,2005,76,8,11,92,37,6,2
ASSAM,KARIMGANJ,2005,30,28,5,156,209,14,9
ASSAM,KOKRAJHAR,2005,46,36,14,83,87,25,2
ASSAM,LAKHIMPUR,2005,36,69,6,280,61,52,4
ASSAM,MORIGAON,2005,22,52,6,139,72,25,3
ASSAM,N.C.HILLS,2005,11,1,11,50,5,3,0
ASSAM,NAGAON,2005,88,149,42,405,286,68,2
ASSAM,NALBARI,2005,17,27,6,97,10,10,2
ASSAM,R.P.O.,2005,10,8,3,13,18,1,0
ASSAM,SIBSAGAR,2005,61,38,9,277,59,39,2
ASSAM,SONITPUR,2005,87,77,27,494,258,54,3
ASSAM,TINSUKIA,2005,92,42,25,374,9,11,10
ASSAM,UDALGURI,2005,39,21,12,106,16,4,6
BIHAR,ARARIA,2005,68,29,42,138,300,51,9
BIHAR,ARWAL,2005,28,1,14,47,30,7,11
BIHAR,AURANGABAD,2005,60,17,27,243,193,9,29
BIHAR,BAGAHA,2005,40,8,4,99,141,30,3
BIHAR,BANKA,2005,58,43,15,114,196,13,13
BIHAR,BEGUSARAI,2005,128,20,56,253,160,53,25
BIHAR,BETTIAH,2005,76,51,33,306,304,93,19
BIHAR,BHABHUA,2005,58,14,21,151,82,36,16
BIHAR,BHAGALPUR,2005,93,75,58,394,254,67,18
BIHAR,BHOJPUR,2005,158,14,46,293,194,14,38
BIHAR,BUXAR,2005,68,6,35,312,153,78,30
BIHAR,DARBHANGA,2005,44,65,20,285,211,96,33
BIHAR,GAYA,2005,158,22,129,410,405,23,8
BIHAR,GOPALGANJ,2005,74,24,53,205,188,81,25
BIHAR,JAMALPUR RLY.,2005,7,0,7,108,3,7,0
BIHAR,JAMUI,2005,93,33,44,102,109,29,22
BIHAR,JEHANABAD,2005,52,16,35,150,95,14,7
BIHAR,KATIHAR,2005,78,88,34,146,124,34,26
BIHAR,KATIHAR RLY.,2005,11,2,13,214,8,20,1
BIHAR,KHAGARIA,2005,48,14,39,14,140,4,12
BIHAR,KISHANGANJ,2005,17,61,10,122,95,24,3
BIHAR,LAKHISARAI,2005,57,3,33,81,56,13,8
BIHAR,MADHEPURA,2005,52,15,38,50,100,16,10
BIHAR,MADHUBANI,2005,69,42,31,196,313,19,17
BIHAR,MOTIHARI,2005,111,24,67,437,366,71,51
BIHAR,MUNGER,2005,95,18,64,219,154,32,11
BIHAR,MUZAFFARPUR,2005,131,80,95,763,407,107,67
BIHAR,MUZAFFARPUR RLY.,2005,26,1,15,275,19,14,0
BIHAR,NALANDA,2005,150,25,89,312,169,67,65
BIHAR,NAUGACHIA,2005,43,6,40,65,109,18,9
BIHAR,NAWADAH,2005,83,23,30,117,266,40,22
BIHAR,PATNA,2005,436,57,633,1356,484,199,85
BIHAR,PATNA RLY.,2005,15,0,27,601,6,21,2
BIHAR,PURNEA,2005,113,39,95,218,152,20,6
BIHAR,ROHTAS,2005,107,18,26,315,137,14,37
BIHAR,SAHARSA,2005,17,11,28,112,185,34,5
BIHAR,SAMASTIPUR,2005,121,28,61,291,302,57,40
BIHAR,SARAN,2005,125,32,24,321,170,70,76
BIHAR,SHEIKHPURA,2005,33,1,14,51,58,11,12
BIHAR,SHEOHAR,2005,11,9,6,28,78,6,1
BIHAR,SITAMARHI,2005,63,32,18,206,245,29,32
BIHAR,SIWAN,2005,93,27,119,212,182,70,31
BIHAR,SUPAUL,2005,34,40,36,103,223,9,7
BIHAR,VAISHALI,2005,69,13,50,377,105,109,72
CHHATTISGARH,BALRAMPUR,2005,29,36,14,19,24,0,0
CHHATTISGARH,BILASPUR,2005,94,77,50,779,152,56,18
CHHATTISGARH,BIZAPUR,2005,76,5,4,6,13,3,0
CHHATTISGARH,DANTEWARA,2005,73,15,3,58,12,4,0
CHHATTISGARH,DHAMTARI,2005,11,26,3,128,20,5,2
CHHATTISGARH,DURG,2005,90,128,71,950,54,76,14
CHHATTISGARH,GRP RAIPUR,2005,5,2,6,238,5,1,2
CHHATTISGARH,JAGDALPUR,2005,63,74,12,173,54,31,3
CHHATTISGARH,JANJGIR,2005,50,43,8,301,102,25,12
CHHATTISGARH,JASHPUR,2005,63,68,34,72,16,22,3
CHHATTISGARH,KABIRDHAM,2005,16,24,1,119,23,8,1
CHHATTISGARH,KANKER,2005,40,32,14,64,37,4,0
CHHATTISGARH,KORBA,2005,35,27,15,322,33,20,7
CHHATTISGARH,KORIYA,2005,34,51,15,128,27,15,3
CHHATTISGARH,MAHASAMUND,2005,19,25,10,219,13,21,3
CHHATTISGARH,NARAYANPUR,2005,13,1,7,6,1,0,0
CHHATTISGARH,RAIGARH,2005,62,35,30,430,61,22,9
CHHATTISGARH,RAIPUR,2005,92,125,42,1027,101,80,16
CHHATTISGARH,RAJNANDGAON,2005,40,81,16,234,29,16,5
CHHATTISGARH,SARGUJA,2005,52,74,28,198,70,18,1
CHHATTISGARH,SURAJPUR,2005,56,41,18,129,46,4,1
GOA,NORTH GOA,2005,22,11,15,290,32,30,0
GOA,SOUTH GOA,2005,23,9,13,205,13,28,2
GUJARAT,AHMEDABAD COMMR.,2005,76,35,159,5359,150,344,1
GUJARAT,AHMEDABAD RURAL,2005,28,7,29,242,48,9,0
GUJARAT,AHWA-DANG,2005,5,5,1,3,3,2,0
GUJARAT,AMRELI,2005,24,11,18,186,28,10,2
GUJARAT,ANAND,2005,20,7,17,320,20,19,1
GUJARAT,BHARUCH,2005,35,8,14,323,29,9,0
GUJARAT,BHAVNAGAR,2005,66,14,164,1116,190,155,3
GUJARAT,DAHOD,2005,48,9,26,128,54,3,0
GUJARAT,GANDHINAGAR,2005,20,9,23,395,19,37,4
GUJARAT,HIMATNAGAR,2005,26,12,20,222,60,25,0
GUJARAT,JAMNAGAR,2005,41,14,14,402,45,26,0
GUJARAT,JUNAGADH,2005,33,13,43,469,67,37,5
GUJARAT,KHEDA NORTH,2005,30,14,18,336,42,19,0
GUJARAT,KUTCH,2005,35,9,33,411,61,72,4
GUJARAT,MEHSANA,2005,30,6,55,599,71,70,1
GUJARAT,NARMADA,2005,15,6,2,30,19,1,0
GUJARAT,NAVSARI,2005,14,6,7,95,5,12,2
GUJARAT,PALANPUR,2005,40,11,20,306,34,39,1
GUJARAT,PANCHMAHAL,2005,50,12,23,251,28,14,1
GUJARAT,PATAN,2005,24,6,13,303,38,5,0
GUJARAT,PORBANDAR,2005,10,1,13,61,7,7,1
GUJARAT,RAJKOT COMMR.,2005,24,7,31,989,64,47,0
GUJARAT,RAJKOT RURAL,2005,35,18,27,369,76,29,4
GUJARAT,SURAT COMMR.,2005,86,23,56,1797,118,202,12
GUJARAT,SURAT RURAL,2005,46,9,17,181,27,26,5
GUJARAT,SURENDRANAGAR,2005,30,13,23,305,77,8,0
GUJARAT,VADODARA COMMR.,2005,26,5,20,1341,174,192,0
GUJARAT,VADODARA RURAL,2005,70,21,16,166,40,15,0
GUJARAT,VALSAD,2005,34,11,17,319,29,38,1
GUJARAT,W.RLY,2005,12,2,47,940,5,69,0
HARYANA,AMBALA,2005,24,19,15,275,2,66,9
HARYANA,BHIWANI,2005,47,18,19,389,134,52,19
HARYANA,FARIDABAD,2005,76,39,30,1130,190,43,18
HARYANA,FATEHABAD,2005,21,9,6,157,11,116,5
HARYANA,GRP,2005,13,2,5,195,11,5,7
HARYANA,GURGAON,2005,65,17,40,1462,67,124,10
HARYANA,HISSAR,2005,51,25,28,526,45,148,19
HARYANA,JHAJJAR,2005,60,13,28,203,53,37,11
HARYANA,JIND,2005,37,14,10,210,69,20,17
HARYANA,KAITHAL,2005,23,19,6,197,0,21,6
HARYANA,KARNAL,2005,46,50,27,648,44,128,14
HARYANA,KURUKSHETRA,2005,25,24,18,412,0,39,5
HARYANA,MAHENDRAGARH,2005,12,15,6,126,49,6,6
HARYANA,MEWAT,2005,19,34,10,223,91,33,7
HARYANA,PANCHKULA,2005,9,8,3,227,4,73,2
